,adj_close,high,low,volume,Real Lower Band,Real Middle Band,Real Upper Band,EMA,SlowD,SlowK,RSI,Chaikin A/D,OBV,Aroon Up,Aroon Down
2017-05-04,954.72,959.14,947.37,1934652.0,801.5092,879.0515,956.5938,893.6346,91.6812,91.8314,88.6318,314750575.1593,1328219050.0,100.0,0.0
2017-05-05,950.28,958.44,948.1,1593898.0,802.5404,884.3105,966.0806,899.0294,91.0736,87.5285,84.4919,313828765.6777,1326625152.0,92.8571,0.0
2017-05-08,958.69,960.99,947.4,1863198.0,804.6969,890.14,975.5831,904.7113,88.4192,85.8978,85.8409,315061300.6313,1328488350.0,100.0,0.0
2017-05-09,956.71,962.2,954.4,1633396.0,808.797,895.8905,982.984,909.6636,85.4622,82.9603,83.9885,314395377.6467,1326854954.0,100.0,0.0
2017-05-10,954.84,956.71,949.84,1135809.0,814.9166,901.6385,988.3604,913.9661,80.9928,74.1203,82.1846,314912856.8563,1325719145.0,92.8571,0.0
2017-05-11,955.89,957.99,948.61,1016797.0,822.189,907.36,992.531,917.9589,73.1818,62.465,82.413,315474371.6175,1326735942.0,85.7143,0.0
2017-05-12,955.14,957.98,952.06,1204133.0,831.4018,913.108,994.8142,921.4999,63.3099,53.3443,81.6082,315523187.8202,1325531809.0,78.5714,0.0
2017-05-15,959.22,962.7,952.82,1314574.0,838.8107,918.3125,997.8143,925.0923,59.1546,61.6546,82.6035,315911705.6421,1326846383.0,100.0,0.0
2017-05-16,964.61,965.9,960.35,1069898.0,847.6899,923.8435,999.9971,928.8559,62.7928,73.3793,83.8471,316484245.6529,1327916281.0,100.0,0.0
2017-05-17,942.17,960.99,940.06,2414323.0,858.2236,928.1265,998.0294,930.1239,64.5676,58.6688,63.4958,314556709.2301,1325501958.0,92.8571,0.0
2017-05-18,950.5,954.18,941.27,1758452.0,869.5705,932.6475,995.7245,932.0645,59.6946,47.0357,66.7246,315312666.519,1327260410.0,85.7143,7.1429
2017-05-19,954.65,959.56,952.0,1327354.0,883.6024,937.4325,991.2626,934.2155,46.9049,35.0103,68.2321,314915864.9264,1328587764.0,78.5714,0.0
2017-05-22,964.07,964.82,956.56,1305246.0,893.913,941.6895,989.466,937.0588,48.4357,63.2611,71.3995,315984080.7811,1329893010.0,71.4286,0.0
2017-05-23,970.55,974.51,964.5,1529617.0,903.069,945.775,988.481,940.2484,59.1889,79.2953,73.3667,316303451.3635,1331422627.0,100.0,0.0
2017-05-24,977.61,978.12,971.63,1128880.0,914.0499,950.1985,986.3471,943.8067,78.6342,93.3463,75.3556,317254911.0862,1332551507.0,100.0,64.2857
2017-05-25,991.86,995.78,977.82,1951402.0,925.8511,955.2195,984.5879,948.3832,88.4547,92.7224,78.7973,318354476.1329,1334502909.0,100.0,57.1429
2017-05-26,993.27,996.39,987.36,1622807.0,928.3864,958.657,988.9276,952.6581,93.3372,93.943,79.1082,318855874.9735,1336125716.0,100.0,50.0
2017-05-30,996.17,997.62,991.36,1511472.0,929.8227,961.8245,993.8263,956.8021,93.2034,92.9449,79.7654,319667144.2898,1337637188.0,100.0,42.8571
2017-05-31,987.09,999.6,981.68,1703990.0,932.6318,964.3245,996.0172,959.6867,89.3029,81.0207,72.1162,318992014.3233,1335933198.0,100.0,35.7143
2017-06-01,988.29,993.14,981.29,1295552.0,933.8662,966.3165,998.7668,962.4108,80.096,66.3224,72.4916,319227072.2811,1337228750.0,92.8571,28.5714
2017-06-02,996.12,996.48,987.07,1719720.0,933.9389,968.3865,1002.8341,965.6212,69.5965,61.4464,74.8694,320815209.0292,1338948470.0,85.7143,21.4286
2017-06-05,1003.88,1007.4,995.45,1353264.0,934.4019,971.0665,1007.7311,969.2649,66.5434,71.8614,76.9919,321371236.3296,1340301734.0,100.0,14.2857
2017-06-06,996.68,1008.61,994.8,1517356.0,935.1449,972.966,1010.7871,971.8758,69.3076,74.615,70.9999,320267005.4969,1338784378.0,100.0,7.1429
2017-06-07,1001.5,1003.91,995.87,1348198.0,936.2137,975.2055,1014.1973,974.6972,72.9172,72.2753,72.5406,320806955.4422,1340132576.0,92.8571,0.0
2017-06-08,1004.28,1005.6,996.62,1657881.0,937.9027,977.6775,1017.4523,977.5146,72.3196,70.0684,73.4178,321977441.5825,1341790457.0,85.7143,0.0
2017-06-09,970.12,1005.5,953.37,3613964.0,939.7045,978.389,1017.0735,976.8104,67.9141,61.3984,51.6037,320685898.3383,1338176493.0,78.5714,0.0
2017-06-12,961.81,968.0,936.8,4167184.0,940.7368,978.7225,1016.7082,975.3818,59.9387,48.3494,47.8769,323199565.0973,1334009309.0,71.4286,100.0
2017-06-13,970.5,977.91,962.01,1992456.0,942.1503,979.2865,1016.4227,974.9168,49.264,38.0443,51.7973,323334901.7312,1336001765.0,64.2857,92.8571
2017-06-14,967.93,979.7,959.51,1489046.0,942.5513,979.4525,1016.3537,974.2514,43.1376,43.0192,50.5855,323087833.6728,1334512719.0,57.1429,85.7143
2017-06-15,960.18,960.68,940.37,2349212.0,946.3714,980.353,1014.3346,972.9113,41.2725,42.7539,47.0137,325321377.9229,1332163507.0,50.0,78.5714
2017-06-16,958.62,959.95,948.7,2484914.0,948.0434,980.759,1013.4746,971.5502,43.0512,43.3805,46.3049,327218747.8127,1329678593.0,42.8571,71.4286
2017-06-19,975.22,979.3,968.2,1449343.0,951.1953,981.7875,1012.3797,971.8997,47.9897,57.8346,54.2148,327602627.8505,1331127936.0,35.7143,64.2857
2017-06-20,968.99,980.79,968.2,1273013.0,951.9401,982.0335,1012.1269,971.6226,57.1026,70.0927,51.1683,326489373.4319,1329854923.0,28.5714,57.1429
2017-06-21,978.59,979.55,969.45,1141315.0,952.7545,982.4355,1012.1165,972.2862,70.8616,84.6576,55.3334,327413725.5804,1330996238.0,21.4286,50.0
2017-06-22,976.62,980.5,973.31,940086.0,952.6697,982.386,1012.1023,972.6989,79.6245,84.123,54.3097,327339198.5957,1330056152.0,14.2857,42.8571
2017-06-23,986.09,986.62,974.46,1439728.0,952.6438,982.0975,1011.5512,973.9742,87.2252,92.895,58.3033,328653423.9905,1331495880.0,7.1429,35.7143
2017-06-26,972.09,993.99,970.33,1505655.0,951.7452,981.0385,1010.3318,973.7948,81.1406,66.4038,51.1811,327371771.7631,1329990225.0,0.0,28.5714
2017-06-27,948.09,967.22,947.09,2428048.0,946.9121,978.6345,1010.3569,971.3467,65.8039,38.1128,41.7626,325184960.5241,1327562177.0,7.1429,21.4286
2017-06-28,961.01,963.24,936.16,2713366.0,944.968,977.3305,1009.693,970.3623,41.5262,20.0621,47.3768,327451442.759,1330275543.0,0.0,100.0
2017-06-29,937.82,951.66,929.6,3182331.0,938.6123,974.807,1011.0017,967.263,25.8215,19.2896,39.9353,326640712.9213,1327093212.0,0.0,100.0
2017-06-30,929.68,945.0,929.61,2185444.0,931.7062,971.485,1011.2638,963.6837,19.324,18.6203,37.697,324475149.5035,1324907768.0,71.4286,92.8571
2017-07-03,919.46,934.24,915.31,1694587.0,924.3394,967.264,1010.1886,959.4719,14.9572,6.9616,35.0415,323523566.8405,1323213181.0,64.2857,100.0
2017-07-05,932.26,936.29,918.63,2054927.0,920.7647,964.043,1007.3213,956.8803,13.3587,14.4943,40.6779,324640627.9504,1325268108.0,57.1429,92.8571
2017-07-06,927.69,936.14,919.85,1941822.0,917.8997,960.3525,1002.8053,954.1003,15.7538,25.8055,39.3646,324567913.9283,1323326286.0,50.0,85.7143
2017-07-07,940.81,944.66,929.79,1614080.0,919.0685,957.179,995.2895,952.8345,30.6899,51.7698,44.8678,325346189.2208,1324940366.0,42.8571,78.5714
2017-07-10,951.0,953.13,941.95,1409850.0,918.5017,956.223,993.9443,952.6598,49.671,71.4378,48.7577,326218833.4068,1326350216.0,35.7143,71.4286
2017-07-11,953.53,954.89,945.12,1444540.0,918.1604,955.809,993.4576,952.7427,71.792,92.1683,49.7065,327261208.7395,1327794756.0,28.5714,64.2857
2017-07-12,967.66,969.63,957.04,1589548.0,918.2202,955.667,993.1138,954.1634,86.3865,95.5533,54.7462,328353312.8062,1329384304.0,21.4286,57.1429
2017-07-13,968.85,978.7,964.8,1519987.0,918.2039,955.713,993.2221,955.5621,92.8131,90.7176,55.1538,327719073.6264,1330904291.0,14.2857,50.0
2017-07-14,976.91,977.54,970.15,1048240.0,917.9489,956.5495,995.1501,957.5952,92.2051,90.3443,57.9183,328588587.9971,1331952531.0,7.1429,42.8571
2017-07-17,975.96,983.35,970.8,1644618.0,917.9007,957.4165,996.9323,959.3443,88.7606,85.22,57.4687,328296357.0696,1330307913.0,0.0,35.7143
2017-07-18,986.95,990.85,972.04,1398920.0,917.123,958.003,998.883,961.9734,87.8841,88.0879,61.2197,329115182.6518,1331706833.0,100.0,28.5714
2017-07-19,992.77,995.6,987.01,1392709.0,915.797,959.192,1002.587,964.9064,86.6522,86.6488,63.0769,329590227.7472,1333099542.0,100.0,21.4286
2017-07-20,992.19,998.68,984.62,1410290.0,914.8854,959.872,1004.8586,967.5048,86.7488,85.5096,62.7544,329698557.2778,1331689252.0,100.0,14.2857
2017-07-21,993.84,995.11,984.17,1412108.0,913.8769,960.733,1007.5891,970.0129,85.2421,83.5679,63.3289,330782808.393,1333101360.0,92.8571,7.1429
2017-07-24,998.31,1006.19,990.27,3053176.0,912.8898,961.344,1009.7982,972.7079,82.6722,78.9391,64.908,330813493.5789,1336154536.0,100.0,0.0
2017-07-25,969.03,976.73,963.8,5793414.0,912.8543,961.191,1009.5277,972.3576,73.2693,57.301,49.785,329706785.7228,1330361122.0,92.8571,0.0
2017-07-26,965.31,973.95,960.23,2166225.0,914.0672,962.052,1010.0368,971.6864,56.5596,33.4387,48.247,329144704.0172,1328194897.0,85.7143,0.0
2017-07-27,952.51,969.52,937.06,3685905.0,913.4626,961.627,1009.7914,969.8601,35.3288,15.2467,43.2912,328967562.557,1324508992.0,78.5714,0.0
2017-07-28,958.33,961.79,945.31,1795477.0,915.7012,962.6525,1009.6038,968.762,23.3585,21.3901,46.0069,330009113.5351,1326304469.0,71.4286,92.8571
2017-07-31,945.5,961.19,941.73,2268160.0,918.2404,963.4435,1008.6466,966.5466,20.4781,24.7976,41.3103,328619778.1189,1324036309.0,64.2857,85.7143
2017-08-01,946.56,954.49,944.96,1205799.0,923.4938,964.7985,1006.1032,964.6431,24.0399,25.932,41.8386,327818864.4075,1325242108.0,57.1429,78.5714
2017-08-02,947.64,949.1,932.52,2019979.0,926.1867,965.5675,1004.9483,963.0237,26.6757,29.2975,42.4074,329483093.1855,1327262087.0,50.0,100.0
2017-08-03,940.3,950.0,939.44,1028591.0,928.9152,966.198,1003.4808,960.8596,28.7651,31.0657,39.5747,328622037.8408,1326233496.0,42.8571,92.8571
2017-08-04,945.79,947.54,939.8,1192871.0,929.7844,966.447,1003.1096,959.4244,32.7578,37.9101,42.6599,329275496.8899,1327426367.0,35.7143,85.7143
2017-08-07,945.75,948.96,943.5,1405132.0,929.0117,966.1845,1003.3573,958.1221,37.779,44.3613,42.6428,329028440.7141,1326021235.0,28.5714,78.5714
2017-08-08,944.19,952.49,942.48,1438418.0,927.6955,965.7175,1003.7395,956.7952,45.7506,54.9805,41.9374,328081470.2226,1324582817.0,21.4286,71.4286
2017-08-09,940.08,943.76,933.92,1360604.0,924.7308,964.3385,1003.9462,955.2033,49.9837,50.6093,40.0575,328424386.6779,1323222213.0,14.2857,64.2857
2017-08-10,923.59,936.3,921.78,2657279.0,918.7592,962.0755,1005.3918,952.1925,46.0303,32.5011,33.5576,326429597.3459,1320564934.0,7.1429,100.0
2017-08-11,930.09,933.36,921.22,1589808.0,914.846,959.7345,1004.623,950.0875,35.1959,22.4772,37.8393,327162951.9423,1322154742.0,0.0,100.0
2017-08-14,938.93,941.04,934.49,1140212.0,912.77,957.883,1002.996,949.0249,28.4256,30.2985,43.2002,327568554.0736,1323294954.0,0.0,92.8571
2017-08-15,938.08,943.07,936.64,1006064.0,911.6131,955.4395,999.2659,947.9825,35.3477,53.2673,42.8178,327013106.6086,1322288890.0,0.0,85.7143
2017-08-16,944.27,949.9,940.04,1329301.0,912.4748,953.0145,993.5542,947.6289,51.3892,70.6019,46.5296,326824362.0447,1323618191.0,0.0,78.5714
2017-08-17,927.66,943.81,927.64,1653779.0,912.0593,949.788,987.5167,945.7271,61.0258,59.2082,39.1802,325174674.0255,1321964412.0,0.0,71.4286
2017-08-18,926.18,931.02,923.45,1327288.0,913.2233,946.405,979.5867,943.8655,55.8418,37.7152,38.5952,324804716.6041,1320637124.0,0.0,64.2857
2017-08-21,920.87,928.25,918.6,1292624.0,917.3807,942.533,967.6853,941.6754,36.7554,13.3428,36.4902,324120228.6621,1319344500.0,0.0,100.0
2017-08-22,940.4,941.96,926.17,1711377.0,919.0803,941.1015,963.1227,941.554,26.7107,29.0741,47.7729,325493448.8388,1321055877.0,28.5714,92.8571
2017-08-23,942.58,945.43,935.24,1126487.0,920.9127,939.965,959.0173,941.6517,32.6144,55.4262,48.8649,325989810.6278,1322182364.0,21.4286,85.7143
2017-08-24,936.89,946.31,930.74,1249098.0,920.9915,939.184,957.3765,941.1982,53.1702,75.0104,46.1524,325727475.9804,1320933266.0,14.2857,78.5714
2017-08-25,930.5,940.73,930.1,1169101.0,921.514,937.7925,954.071,940.1793,65.5152,66.1091,43.2489,324646360.004,1319764165.0,7.1429,71.4286
2017-08-28,928.13,934.85,926.11,1025199.0,920.5299,936.924,953.3181,939.0318,60.2565,39.6499,42.1888,324095051.6172,1318738966.0,0.0,64.2857
2017-08-29,935.75,938.19,919.31,1144834.0,920.5942,936.3835,952.1728,938.7192,47.9012,37.9446,46.7116,324943975.1342,1319883800.0,35.7143,57.1429
2017-08-30,943.63,945.86,934.05,1112814.0,920.8761,936.183,951.4899,939.1869,43.7496,53.6543,50.9823,325636539.3086,1320996614.0,28.5714,50.0
2017-08-31,955.24,957.2,946.25,1672387.0,919.5716,936.93,954.2884,940.7158,57.843,81.93,56.5123,326710227.0355,1322669001.0,100.0,42.8571
2017-09-01,951.99,958.33,950.28,1034769.0,919.0579,937.24,955.4221,941.7895,75.0451,89.551,54.6536,326115074.1821,1321634232.0,100.0,35.7143
2017-09-05,941.48,951.39,935.6,1455058.0,919.1514,937.0265,954.9016,941.76,83.3155,78.4654,49.0365,325743707.2575,1320179174.0,92.8571,28.5714
2017-09-06,942.02,944.5,932.68,1375952.0,919.1924,936.918,954.6436,941.7848,75.6702,58.9941,49.3247,326542271.6162,1321555126.0,85.7143,21.4286
2017-09-07,949.89,950.5,937.53,1103286.0,918.8373,937.4085,955.9797,942.5567,63.6338,53.4419,53.4555,327541778.9793,1322658412.0,78.5714,14.2857
2017-09-08,941.41,950.7,940.01,996449.0,920.7859,938.2995,955.8131,942.4475,52.7613,45.848,48.8361,326806326.9111,1321661963.0,71.4286,7.1429
2017-09-11,943.29,952.68,941.0,1317796.0,921.7408,938.9595,956.1782,942.5277,50.2278,51.3935,49.8704,326005269.4111,1322979759.0,64.2857,0.0
2017-09-12,946.65,948.09,937.5,1245767.0,921.8036,939.3455,956.8874,942.9203,49.8511,52.3117,51.7478,326912244.2524,1324225526.0,57.1429,35.7143
2017-09-13,950.44,952.85,944.74,1092849.0,921.7842,939.9635,958.1428,943.6365,57.5906,69.0666,53.8474,327355582.5027,1325318375.0,50.0,28.5714
2017-09-14,940.13,948.03,938.36,1415168.0,921.6841,939.7565,957.8289,943.3025,59.4909,57.0944,47.7592,326458480.1408,1323903207.0,42.8571,21.4286
2017-09-15,935.29,941.75,931.25,1940047.0,922.7957,940.138,957.4803,942.5394,55.4022,40.0456,45.1769,326011345.4989,1321963160.0,35.7143,14.2857
2017-09-18,929.75,936.86,925.4,1445532.0,923.4866,940.3165,957.1464,941.3214,38.1227,17.2281,42.354,325663206.902,1320517628.0,28.5714,7.1429
2017-09-19,936.86,937.94,926.66,1217430.0,926.7131,941.116,955.5189,940.8965,27.5689,25.4331,46.9367,326647512.0084,1321735058.0,21.4286,0.0
2017-09-20,947.54,950.0,937.5,1896919.0,926.8072,941.473,956.1388,941.5292,30.6199,49.1985,52.983,327797803.69,1323631977.0,14.2857,85.7143
2017-09-21,947.55,952.8,939.38,1302726.0,926.8226,941.7215,956.6204,942.1026,48.4981,70.8627,52.9884,328081258.2295,1324934703.0,7.1429,78.5714
2017-09-22,943.26,950.0,940.84,1067617.0,927.2963,942.04,956.7837,942.2129,66.2451,78.674,50.3177,327577753.2688,1323867086.0,0.0,71.4286
2017-09-25,934.28,939.75,924.51,1847436.0,927.9937,942.229,956.4643,941.4573,69.9074,60.1857,45.184,328099011.4578,1322019650.0,42.8571,100.0
2017-09-26,937.43,944.08,935.12,1618182.0,929.7855,942.694,955.6025,941.0738,62.4407,48.4625,47.2183,327315204.5515,1323637832.0,35.7143,92.8571
2017-09-27,959.9,965.43,941.95,2313498.0,929.3976,943.9015,958.4054,942.8668,54.7373,55.5636,58.9276,328538954.3454,1325951330.0,100.0,85.7143
2017-09-28,964.81,966.18,955.55,1347750.0,927.8347,944.9605,962.0863,944.9566,60.1051,76.2893,60.9654,329539306.8854,1327299080.0,100.0,78.5714
2017-09-29,973.72,975.81,966.0,1906445.0,925.0478,945.8845,966.7212,947.696,74.9648,93.0413,64.4157,330633423.6387,1329205525.0,100.0,71.4286
2017-10-02,967.47,977.74,961.95,1466444.0,923.9098,946.6585,969.4072,949.5792,86.2815,89.5138,60.3838,330192283.1067,1327739081.0,100.0,64.2857
2017-10-03,972.08,972.44,962.71,1080312.0,923.0484,948.1885,973.3286,951.7221,89.2978,85.3383,62.2602,331192654.2393,1328819393.0,92.8571,57.1429
2017-10-04,966.78,974.4,965.61,896531.0,923.2079,949.4265,975.6451,953.1562,81.6948,70.2324,58.8113,330534790.1949,1327922862.0,85.7143,50.0
2017-10-05,985.19,986.51,970.27,1627255.0,920.6839,951.1915,981.6991,956.2071,77.3479,76.4731,65.8813,331897516.057,1329550117.0,100.0,42.8571
2017-10-06,993.64,994.26,978.51,1490744.0,918.523,953.803,989.083,959.7721,75.9368,81.105,68.5497,333270893.5452,1331040861.0,100.0,35.7143
2017-10-09,992.31,1000.46,991.5,1151035.0,917.5875,956.254,994.9205,962.8709,82.6501,90.3724,67.6528,332327969.7841,1329889826.0,100.0,28.5714
2017-10-10,987.8,997.47,981.11,1158864.0,917.5838,958.3115,999.0392,965.2451,83.8441,80.0549,64.5679,332116880.8648,1328730962.0,92.8571,21.4286
2017-10-11,1005.65,1007.57,987.94,1748443.0,915.6401,961.072,1006.5039,969.0932,83.1353,78.9787,70.3338,333523295.2799,1330479405.0,100.0,14.2857
2017-10-12,1005.65,1011.54,1001.1,1521137.0,916.069,964.348,1012.627,972.5748,79.7549,80.2311,70.3338,333328053.5577,1330479405.0,100.0,7.1429
2017-10-13,1007.87,1014.76,1007.06,1308881.0,918.0957,967.977,1017.8583,975.9363,81.5749,85.5149,71.0141,332294547.5214,1331788286.0,100.0,0.0
2017-10-16,1009.35,1012.0,1001.52,1066744.0,922.209,971.957,1021.705,979.1185,82.5392,81.8717,71.4837,332821812.2084,1332855030.0,92.8571,0.0
2017-10-17,1011.0,1014.56,1006.05,991412.0,925.8804,975.664,1025.4476,982.1549,83.5097,83.1426,72.0277,332983746.7184,1333846442.0,85.7143,0.0
2017-10-18,1012.74,1016.31,1005.32,1270218.0,928.4004,978.924,1029.4476,985.0677,82.3861,82.144,72.6209,333428727.5464,1335116660.0,100.0,0.0
2017-10-19,1001.84,1007.32,997.3,1677021.0,932.3301,981.6385,1030.9469,986.6651,75.8057,62.1305,63.5319,333271402.223,1333439639.0,92.8571,7.1429
2017-10-20,1005.07,1008.65,1002.27,1568454.0,937.736,984.729,1031.722,988.4179,63.7897,47.0947,64.9325,333079647.6588,1335008093.0,85.7143,0.0
2017-10-23,985.54,1005.79,983.1,1623580.0,946.3875,987.292,1028.1965,988.1438,44.4198,24.0342,51.9424,331805255.4243,1333384513.0,78.5714,0.0
2017-10-24,988.49,989.26,977.08,1416283.0,955.9312,989.845,1023.7588,988.1768,32.2991,25.7684,53.4571,333042468.1599,1334800796.0,71.4286,0.0
2017-10-25,991.46,994.43,977.72,1368042.0,960.4171,991.423,1022.4289,988.4895,25.7099,27.3272,54.995,333924204.3862,1336168838.0,64.2857,0.0
2017-10-26,991.42,1006.51,990.47,1827682.0,964.2467,992.7535,1021.2603,988.7686,31.0383,40.0191,54.9686,332313018.3837,1334341156.0,57.1429,85.7143
2017-10-27,1033.67,1063.62,1026.85,5139945.0,963.5163,995.751,1027.9857,993.0449,39.8226,52.1214,70.8513,329079759.5354,1339481101.0,100.0,78.5714
2017-10-30,1033.13,1039.83,1022.33,2245352.0,965.6359,999.034,1032.4321,996.8625,50.2226,58.5274,70.509,329605813.4326,1337235749.0,92.8571,71.4286
2017-10-31,1033.04,1041.0,1026.3,1490660.0,967.9608,1002.082,1036.2032,1000.308,58.5007,64.8533,70.4479,329482098.7931,1335745089.0,85.7143,64.2857
2017-11-01,1042.6,1047.86,1034.0,2105729.0,971.4367,1005.873,1040.3093,1004.3358,63.3972,66.8109,73.1127,329989539.9807,1337850818.0,78.5714,57.1429
2017-11-02,1042.97,1045.52,1028.66,1233333.0,972.1265,1008.762,1045.3975,1008.0153,64.5162,61.8843,73.2134,330849800.7209,1339084151.0,71.4286,50.0
2017-11-03,1049.99,1050.66,1037.65,1370874.0,971.5218,1011.5795,1051.6372,1012.0129,67.2192,72.9625,75.117,332079477.86,1340455025.0,64.2857,42.8571
2017-11-06,1042.68,1052.59,1042.0,897897.0,972.886,1014.098,1055.31,1014.9335,68.2743,69.976,69.5723,331296891.5229,1339557128.0,57.1429,35.7143
2017-11-07,1052.39,1053.41,1043.0,1254965.0,974.764,1017.3275,1059.891,1018.5008,76.0705,85.273,72.4784,332305926.7823,1340812093.0,50.0,28.5714
2017-11-08,1058.29,1062.69,1047.05,1214600.0,974.2183,1019.9595,1065.7007,1022.2903,79.0001,81.7514,74.0972,332837120.1327,1342026693.0,42.8571,21.4286
2017-11-09,1047.72,1050.88,1035.85,1776722.0,975.2898,1022.063,1068.8362,1024.7121,80.9163,75.7247,66.5454,333866744.126,1340249971.0,35.7143,14.2857
2017-11-10,1044.15,1046.63,1041.22,955500.0,976.6345,1023.877,1071.1195,1026.5634,70.5164,54.0731,64.1668,333946221.9449,1339294471.0,28.5714,7.1429
2017-11-13,1041.2,1048.74,1039.26,914852.0,978.146,1025.4695,1072.793,1027.9573,53.8306,31.694,62.1886,333405803.0419,1338379619.0,21.4286,0.0
2017-11-14,1041.64,1042.3,1029.33,982782.0,979.667,1027.0015,1074.336,1029.2604,38.3398,29.2525,62.3749,334288564.0519,1339362401.0,14.2857,0.0
2017-11-15,1036.41,1039.63,1030.76,900695.0,981.1534,1028.185,1075.2166,1029.9414,30.2807,29.8957,58.674,334535315.8952,1338461706.0,7.1429,0.0
2017-11-16,1048.47,1051.76,1038.0,1125995.0,984.3243,1030.5165,1076.7087,1031.706,36.9479,51.6955,63.9811,335122862.7048,1339587701.0,0.0,7.1429
2017-11-17,1035.89,1051.0,1033.73,1286044.0,987.3307,1032.0575,1076.7843,1032.1045,43.5785,49.1442,55.9148,334158515.8722,1338301657.0,50.0,0.0
2017-11-20,1034.66,1038.7,1032.68,850423.0,995.2078,1034.5135,1073.8192,1032.3479,48.9845,46.1138,55.1822,333867507.3373,1337451234.0,42.8571,0.0
2017-11-21,1050.3,1050.39,1039.14,1075568.0,1003.9448,1037.604,1071.2632,1034.0576,47.9812,48.6857,61.9995,334925866.2493,1338526802.0,35.7143,7.1429
2017-11-22,1051.92,1055.43,1047.25,721498.0,1013.9526,1040.627,1067.3014,1035.7588,53.9756,67.1273,62.6335,335028181.3691,1339248300.0,28.5714,0.0
2017-11-24,1056.52,1060.07,1051.92,825342.0,1028.5394,1043.882,1059.2246,1037.736,68.0108,88.2194,64.4474,335134513.774,1340073642.0,21.4286,50.0
2017-11-27,1072.01,1073.04,1054.77,1708195.0,1026.8761,1045.799,1064.7219,1041.0002,81.6776,89.6862,69.7693,336650104.4117,1341781837.0,100.0,42.8571
2017-11-28,1063.29,1080.0,1054.54,1694098.0,1027.8631,1047.307,1066.7509,1043.123,86.3675,81.1971,63.9646,336120449.2632,1340087739.0,100.0,35.7143
2017-11-29,1037.38,1058.77,1029.65,2787784.0,1028.6328,1047.524,1066.4152,1042.5761,76.0616,57.3016,50.5159,334812718.1698,1337299955.0,92.8571,28.5714
2017-11-30,1036.17,1044.14,1030.07,2231818.0,1027.7758,1047.2025,1066.6292,1041.966,55.878,29.1354,49.9874,334516094.1712,1335068137.0,85.7143,21.4286
2017-12-01,1025.07,1037.24,1016.9,1866985.0,1024.6608,1046.3075,1067.9542,1040.3568,33.3956,13.7499,45.3042,334148938.8123,1333201152.0,78.5714,100.0
2017-12-04,1011.87,1031.34,1009.22,1896325.0,1018.1617,1044.4015,1070.6413,1037.6438,17.5885,9.8804,40.4509,332706977.3973,1331304827.0,71.4286,100.0
2017-12-05,1019.6,1036.68,1002.32,1927802.0,1014.8639,1043.2475,1071.6311,1035.9254,13.1326,15.7676,44.2195,332718198.5964,1333232629.0,64.2857,100.0
2017-12-06,1032.72,1039.58,1015.31,1369276.0,1013.8526,1042.264,1070.6754,1035.6201,20.4435,35.6825,50.0028,333313413.3388,1334601905.0,57.1429,92.8571
2017-12-07,1044.57,1048.92,1035.36,1437448.0,1014.1003,1041.578,1069.0557,1036.4725,38.7022,64.6563,54.5831,333828604.8787,1336039353.0,50.0,85.7143
2017-12-08,1049.38,1056.42,1045.86,1479665.0,1014.0997,1041.661,1069.2223,1037.7017,61.2624,83.4483,56.3318,333335383.212,1337519018.0,42.8571,78.5714
2017-12-11,1051.97,1056.0,1044.12,1096997.0,1014.1409,1042.052,1069.9631,1039.0606,79.3045,89.8089,57.2855,333688121.3046,1338616015.0,35.7143,71.4286
2017-12-12,1048.77,1062.5,1044.87,1684977.0,1014.371,1042.4305,1070.49,1039.9853,85.4931,83.2221,55.6678,332748624.7697,1336931038.0,28.5714,64.2857
2017-12-13,1051.39,1055.48,1046.58,1369580.0,1014.5928,1042.918,1071.2432,1041.0715,82.3152,73.9145,56.7448,332859422.2529,1338300618.0,21.4286,57.1429
2017-12-14,1057.47,1067.08,1053.6,1531504.0,1015.1307,1043.971,1072.8113,1042.6333,73.2804,62.7045,59.2207,332207283.3092,1339832122.0,14.2857,50.0
2017-12-15,1072.0,1075.25,1060.09,3080738.0,1013.8537,1045.1475,1076.4413,1045.4301,68.514,68.9229,64.4566,333967124.4095,1342912860.0,7.1429,42.8571
2017-12-18,1085.09,1086.49,1070.37,1482768.0,1012.1528,1047.6075,1083.0622,1049.2072,71.0248,81.4469,68.3938,335192339.6552,1344395628.0,100.0,35.7143
2017-12-19,1079.78,1084.97,1072.27,1287930.0,1012.3113,1049.8635,1087.4157,1052.1189,80.0547,89.7944,65.2369,335427615.0567,1343107698.0,92.8571,28.5714
2017-12-20,1073.56,1081.23,1068.6,1429035.0,1012.0775,1051.0265,1089.9755,1054.1609,83.8038,80.1702,61.6474,335120989.1779,1341678663.0,85.7143,21.4286
2017-12-21,1070.85,1077.52,1069.0,1211012.0,1012.0747,1051.973,1091.8713,1055.7504,77.1695,61.544,60.0959,334435886.145,1340467651.0,78.5714,14.2857
2017-12-22,1068.86,1071.72,1067.64,860800.0,1012.053,1052.59,1093.127,1056.9989,59.2288,35.9723,58.9232,334089878.3019,1339606851.0,71.4286,7.1429
2017-12-26,1065.85,1068.86,1058.64,914574.0,1012.2494,1052.282,1092.3146,1057.8419,40.7957,24.871,57.1079,334465730.6306,1338692277.0,64.2857,0.0
2017-12-27,1060.2,1068.27,1058.38,1027634.0,1012.2425,1052.1275,1092.0125,1058.0664,24.9278,13.9401,53.7599,333816315.8177,1337664643.0,57.1429,0.0
